player_id,player_name,position,country,date_of_birth,height
p114244,Reece Hall-Johnson,Midfielder,England,5/9/1995,173
p114245,Josh Murphy,Midfielder,England,2/24/1995,173
p114283,Jack Grealish,Midfielder,England,9/10/1995,175
p114305,Joel Dixon,Goalkeeper,England,12/9/1993,193
p114311,Liam Agnew,Midfielder,England,4/11/1995,178
p114312,Mikael Mandron,Forward,France,10/11/1994,191
p114314,Nathan Thomas,Midfielder,England,9/27/1994,178
p114315,Jonny Maddison,Goalkeeper,England,9/4/1994,183
p114323,José Pozo,Midfielder,Spain,3/15/1996,171
p1144,Richard Logan,Forward,England,1/4/1982,183
p11450,Jermaine Johnson,Midfielder,Jamaica,6/25/1980,178
p11451,Valerio Di Cesare,Midfielder,Italy,5/23/1983,187
p114517,Andreas Cornelius,Forward,Denmark,3/16/1993,193
p114536,Ryan Inniss,Defender,England,6/5/1995,196
p11455,Stefan Moore,Forward,England,9/28/1983,180
p11462,Lloyd Doyley,Defender,Jamaica,12/1/1982,178
p114625,Osman Sow,Forward,Sweden,4/22/1990,193
p11463,Andrew Welsh,Midfielder,England,11/24/1983,173
p11467,Billy Jones,Defender,England,3/24/1987,181
p1147,Mark Robins,Forward,England,12/22/1969,173
p11485,Stathis Tavlaridis,Defender,Greece,1/25/1980,186
p1149,Paul Furlong,Forward,England,10/1/1968,183
p11500,Rohan Ricketts,Midfielder,England,12/22/1982,178
p1152,Dele Adebola,Forward,Nigeria,6/23/1975,191
p11529,Diomansy Kamara,Forward,Senegal,11/8/1980,181
p11535,Michael Tonge,Midfielder,England,4/7/1983,183
p115357,Mouez Hassen,Goalkeeper,Tunisia,3/5/1995,186
p115380,Jordan Amavi,Defender,France,3/9/1994,176
p115382,Neal Maupay,Forward,France,8/14/1996,173
p1154,Peter Ndlovu,Forward,Zimbabwe,2/25/1973,173
p11554,Julian Speroni,Goalkeeper,Argentina,5/18/1979,186
p115556,Ben Davies,Defender,Wales,4/24/1993,181
p115557,Gwion Edwards,Midfielder,Wales,3/1/1993,175
p115559,Cameron Gayle,Defender,England,11/22/1992,181
p115560,Michael Ihiekwe,Defender,England,11/20/1992,185
p115567,Aaron McCarey,Goalkeeper,Ireland,1/14/1992,185
p115596,Francisco Júnior,Midfielder,Guinea-Bissau,1/18/1992,172
p1156,John McGreal,Defender,England,6/2/1972,180
p11561,Georgios Charalambos Georgiadis,Midfielder,Greece,3/8/1972,173
p11564,Vassilis Lakis,Midfielder,Greece,9/10/1976,152
p1158,Simon Charlton,Defender,England,10/25/1971,173
p115820,Harry Panayiotou,Forward,St. Kitts & Nevis,10/28/1994,178
p115838,Josh Wakefield,Midfielder,England,11/6/1993,180
p115854,Duncan Watmore,Forward,England,3/8/1994,175
p115858,Rachid Ghezzal,Midfielder,Algeria,5/9/1992,182
p115918,Rúnar Alex Rúnarsson,Goalkeeper,Iceland,2/18/1995,186
p1160,Gary Croft,Defender,England,2/17/1974,175
p11607,Caleb Folan,Forward,Ireland,10/26/1982,188
p11609,Raúl Bravo,Defender,Spain,4/14/1981,170
p1161,Ian Bennett,Goalkeeper,England,10/10/1971,183
p116216,Leandro Trossard,Forward,Belgium,12/4/1994,171
p116221,Sebastian Usai,Goalkeeper,Australia,2/28/1990,190
p11624,Filipe Oliveira,Midfielder,Portugal,5/27/1984,182
p1164,Eddie Newton,Midfielder,England,12/13/1971,180
p1165,Darren Purse,Defender,England,2/14/1977,188
p116535,Alisson,Goalkeeper,Brazil,10/2/1992,191
p116543,Valentino Lazaro,Midfielder,Austria,3/24/1996,180
p116594,N'Golo Kanté,Midfielder,France,3/29/1991,168
p11662,Ben Alnwick,Goalkeeper,England,1/1/1987,188
p11664,Daniel Smith,Defender,England,10/5/1986,178
p116643,Fabinho,Midfielder,Brazil,10/23/1993,188
p11667,Sam Russell,Goalkeeper,England,10/4/1982,183
p1167,Gary Ablett,Defender,England,11/19/1965,188
p11675,Sun Jihai,Defender,China,9/30/1977,178
p1169,Michael Johnson,Defender,Jamaica,7/4/1973,180
p1170,Nicky Weaver,Goalkeeper,England,3/2/1979,193
p11716,Rhys Evans,Goalkeeper,England,1/27/1982,185
p11717,Joe Keenan,Midfielder,England,10/14/1982,173
p11718,Joel Kitamirike,Defender,Uganda,4/5/1984,180
p1172,Lee Crooks,Defender,England,1/14/1978,188
p11721,Ricardo Fuller,Forward,Jamaica,10/31/1979,191
p117216,Jeffrey Monakana,Midfielder,England,11/5/1993,177
p11735,Steve Sidwell,Midfielder,England,12/14/1982,178
p1175,Darren Wassall,Defender,England,6/27/1968,183
p11807,Mark Lynch,Defender,England,9/2/1981,180
p118096,Daniel Taylor,Forward,England,3/17/1993,183
p1181,Richard Edghill,Defender,England,9/23/1974,175
p11811,Kevin Stuhr-Ellegaard,Goalkeeper,Denmark,5/23/1983,196
p1182,Chris Holland,Midfielder,England,9/11/1975,175
p11829,Wayne Routledge,Midfielder,England,1/7/1985,170
p1183,Michael Ricketts,Forward,England,12/4/1978,188
p118335,Baba Rahman,Defender,Ghana,7/2/1994,180
p11839,Jérémie Aliadière,Forward,France,3/30/1983,183
p1184,Gerard Wiekens,Midfielder,Netherlands,2/25/1973,183
p11848,Dean Hammond,Midfielder,England,3/7/1983,183
p1185,Andy Morrison,Defender,Scotland,7/30/1970,183
p11854,Daryl Murphy,Forward,Ireland,3/15/1983,191
p1187,Kevin Horlock,Midfielder,Northern Ireland,11/1/1972,183
p118748,Mohamed Salah,Forward,Egypt,6/15/1992,175
p1188,Michael Brown,Midfielder,England,1/25/1977,175
p11881,Paul Tierney,Midfielder,England,9/15/1982,178
p11882,Daniel Nardiello,Forward,Wales,10/22/1982,180
p11883,Alan Tate,Defender,England,9/2/1982,185
p11888,Tobias Linderoth,Midfielder,Sweden,4/21/1979,175
p118884,Erik Durm,Defender,Germany,5/12/1992,183
p1189,Ian Bishop,Midfielder,England,5/29/1965,175
p1190,Paul Dickov,Forward,Scotland,11/1/1972,168
p1191,Shaun Goater,Forward,Bermuda,2/25/1970,185
p11911,Gary Caldwell,Defender,Scotland,4/12/1982,180
p11915,Jon Worsnop,Goalkeeper,England,1/13/1983,183
p1192,Terry Cooke,Midfielder,England,8/5/1976,170
p119214,Ryan Edwards,Defender,England,10/7/1993,192
p11922,Agustin Delgado,Forward,Ecuador,12/23/1974,191
p119230,Lee Angol,Midfielder,England,8/4/1994,187
p11924,Luke Wilkshire,Midfielder,Australia,10/2/1981,176
p11925,Christian Negouai,Midfielder,France,1/20/1975,193
p1194,Daniel Allsopp,Forward,Australia,8/10/1978,185
p11946,Lee Fowler,,Wales,6/10/1983,170
p119471,Fabian Schär,Defender,Switzerland,12/20/1991,188
p11948,Andy Lonergan,Goalkeeper,England,10/19/1983,192
p11949,Gonzalo Sorondo,Defender,Uruguay,10/9/1979,191
p1195,Andrew Johnson,Forward,England,2/10/1981,175
p11951,Jay Tabb,Midfielder,Ireland,2/21/1984,170
p11958,Andrea Dossena,Defender,Italy,9/11/1981,181
p1196,Tommy Wright,Forward,Scotland,1/10/1966,186
p1197,Gareth Taylor,Forward,Wales,2/25/1973,188
p11974,Eldin Jakupovic,Goalkeeper,Switzerland,10/2/1984,191
p11975,Bruno Berner,Defender,Switzerland,11/21/1977,188
p119765,Allan,Midfielder,Brazil,1/8/1991,173
p1198,Stan Lazaridis,Midfielder,Australia,8/16/1972,175
p11980,Papa Bouba Diop,Midfielder,Senegal,1/28/1978,193
p11987,Mladen Petric,Forward,Croatia,1/1/1981,184
p1199,Jamie Pollock,Midfielder,England,2/16/1974,178
p11991,Benjani,Forward,Zimbabwe,8/13/1978,188
p1200,Jim Whitley,Midfielder,Northern Ireland,4/14/1975,175
p12002,Stewart Downing,Midfielder,England,7/22/1984,180
p12003,Craig Dove,Midfielder,England,8/16/1983,173
p12004,Brian Close,Defender,England,1/27/1982,178
p12005,Philip Gulliver,Defender,England,9/12/1982,188
p1201,Jeff Whitley,Midfielder,Northern Ireland,1/28/1979,175
p120159,Rohan Ince,Defender,England,11/8/1992,191
p1202,Danny Tiatto,Midfielder,Australia,5/22/1973,173
p12024,Graham Stack,Goalkeeper,Ireland,9/26/1981,188
p120250,André Gomes,Midfielder,Portugal,7/30/1993,188
p12029,Stuart Green,Midfielder,England,6/15/1981,178
p120385,Gregor Zabret,Goalkeeper,Slovenia,8/18/1995,187
p1204,Tony Vaughan,Defender,England,10/11/1975,185
p120447,Brad Smith,Defender,Australia,4/9/1994,178
p120449,Todd Kane,Defender,England,9/17/1993,180
p120450,George Saville,Defender,Northern Ireland,6/1/1993,176
p120544,Tony Andreu,Midfielder,France,5/22/1988,178
p1207,Graham Allen,Defender,England,4/8/1977,185
p120721,Kevin Mbabu,Defender,Switzerland,4/19/1995,184
p12074,Ben Muirhead,Forward,England,1/5/1983,178
p12086,Boaz Myhill,Goalkeeper,Wales,11/9/1982,191
p12088,John Keeley,Goalkeeper,England,7/27/1961,185
p1209,Richard Jobson,Defender,England,5/9/1963,185
p12092,Frazer Richardson,Defender,England,10/29/1982,180
p120962,Frédéric Gounongbe,Forward,Benin,5/1/1988,191
p12097,Richard Duffy,Defender,Wales,8/30/1985,184
p1211,Mark Kennedy,Midfielder,Ireland,5/15/1976,180
p12110,Neil Wood,Forward,England,4/1/1983,178
p121145,João Cancelo,Defender,Portugal,5/27/1994,182
p121160,Ederson,Goalkeeper,Brazil,8/17/1993,188
p1212,Shaun Wright-Phillips,Midfielder,England,10/25/1981,168
p121221,Ramiro Funes Mori,Defender,Argentina,3/5/1991,186
p12141,Gary Teale,Midfielder,Scotland,7/21/1978,176
p12142,Liam Miller,Midfielder,Ireland,2/13/1981,170
p12144,Scott Bevan,Goalkeeper,England,9/19/1979,196
p12150,Glenn Whelan,Midfielder,Ireland,1/13/1984,180
p12153,Ian Henderson,Forward,England,1/24/1985,175
p121570,Julian Jeanvier,Defender,Guinea,3/31/1992,185
p121599,Abdoulaye Doucouré,Midfielder,France,1/1/1993,184
p1216,Clint Hill,Defender,England,10/19/1978,183
p1217,Alan Mahon,Midfielder,Ireland,4/4/1978,170
p12172,Steven Laurie,Defender,Australia,10/30/1982,\N
p12175,Daniel Webb,Forward,England,7/2/1983,183
p1218,Andy Marshall,Goalkeeper,England,4/14/1975,188
p1219,Daryl Sutch,Defender,England,9/11/1971,183
p12191,Garry Thompson,Forward,England,10/7/1959,185
p12207,Lars Jacobsen,Defender,Denmark,9/20/1979,181
p122074,Marcus Bettinelli,Goalkeeper,England,5/24/1992,194
p1222,David Kelly,Forward,Ireland,11/25/1965,180
p1223,Lee Marshall,Midfielder,England,1/21/1979,183
p12231,Jonathan Stevenson,Forward,England,10/13/1982,168
p122342,Emerson Hyndman,Midfielder,United States,4/9/1996,170
p122399,Moussa Dembele,Forward,France,7/12/1996,183
p1224,Scott Taylor,Forward,England,5/5/1976,178
p12247,Cleveland Taylor,,England,9/9/1983,180
p1225,Lee Jones,Forward,Wales,5/19/1973,175
p12250,Lewis Blois,Defender,England,12/14/1981,\N
p1226,Craig Fleming,Defender,England,10/6/1971,183
p12269,Johan Cavalli,Midfielder,France,9/12/1981,170
p1227,Matt Jackson,Defender,England,10/19/1971,183
p12273,Diego Forlán,Forward,Uruguay,5/19/1979,180
p122775,Morgan Sanson,Midfielder,France,8/18/1994,180
p122797,Callum Paterson,Forward,Scotland,10/13/1994,183
p122798,Andrew Robertson,Defender,Scotland,3/11/1994,178
p122806,John McGinn,Midfielder,Scotland,10/18/1994,178
p12295,Valeri Emilov Bozhinov,Forward,Bulgaria,2/15/1986,183
p12297,Robin van Persie,Forward,Netherlands,8/6/1983,183
p12303,Didier Drogba,Forward,Cote D`Ivoire,0000-00-00,\N
p12309,Darren Carter,Midfielder,England,12/18/1983,188
p1231,Craig Bellamy,Forward,Wales,7/13/1979,175
p123125,Viktor Fischer,Forward,Denmark,6/9/1994,181
p12314,David Forde,Goalkeeper,Ireland,12/20/1979,190
p123141,Michael Hoganson,Defender,England,12/3/1993,180
p1232,Iwan Roberts,Forward,Wales,6/26/1968,191
p1233,Nick Henry,Midfielder,England,2/21/1969,168
p123354,Kortney Hause,Defender,England,7/16/1995,191
p1234,Phil Mulryne,Midfielder,Northern Ireland,1/1/1978,175
p1235,Jason Koumas,Midfielder,Wales,9/25/1979,178
p1236,John Filan,,Australia,2/8/1970,188
p1237,Darren Eadie,Midfielder,England,6/10/1975,170
p1238,Jeff Kenna,Defender,Ireland,8/27/1970,180
p12390,Allan McGregor,Goalkeeper,Scotland,1/31/1982,183
p12395,Valery Mezague,Midfielder,Cameroon,0000-00-00,\N
p1240,Callum Davidson,Defender,Scotland,6/25/1976,178
p124077,Ryan Watson,Midfielder,England,7/7/1993,185
p1241,Darel Russell,Midfielder,England,10/22/1980,178
p12411,Stacy Long,Midfielder,England,1/11/1985,173
p124119,Conor McGrandles,Midfielder,Scotland,9/24/1995,185
p124125,Tom Anderson,Defender,England,9/2/1993,193
p12413,Robert Huth,Defender,Germany,8/18/1984,191
p124165,Patrick Roberts,Midfielder,England,2/5/1997,168
p124183,Hakim Ziyech,Midfielder,Morocco,3/19/1993,180
p1242,Jason McAteer,Midfielder,Ireland,6/18/1971,178
p12421,Craig Pead,Midfielder,England,9/15/1981,175
p12429,Anthony McNamee,Midfielder,England,7/13/1984,168
p1243,Robert Green,Goalkeeper,England,1/18/1980,187
p12433,Khalid Boulahrouz,Defender,Netherlands,12/28/1981,183
p1244,Darren Peacock,Defender,England,2/3/1968,188
p12442,Lewis Guy,Forward,England,8/22/1985,178
p12443,Bradley Orr,Defender,England,11/1/1982,186
p12445,Anwar Uddin,Defender,Bangladesh,11/1/1981,188
p124496,Magnus Norman,Goalkeeper,England,1/19/1997,192
p12450,Kolo Touré,Defender,Cote D`Ivoire,0000-00-00,\N
p12455,Jonathan Douglas,Midfielder,Ireland,11/22/1981,180
p124584,Curtis Good,Defender,Australia,3/23/1993,187
p1246,Paul Dalglish,Forward,Scotland,2/18/1977,178
p12460,Ryan Robinson,Goalkeeper,England,10/13/1982,188
p124681,Aaron Lennox,Goalkeeper,Australia,2/19/1993,191
p1247,Lee Carsley,Midfielder,Ireland,2/28/1974,175
p1249,Garry Flitcroft,Midfielder,England,11/6/1972,183
p12496,Víctor Valdés,Goalkeeper,Spain,1/14/1982,183
p124989,Ben Nugent,Defender,England,11/29/1992,186
p124993,Tommy O'Sullivan,Midfielder,Wales,1/18/1995,176
p124994,Gethyn Hill,Forward,Wales,1/8/1995,183
p12512,Borja Oubiña,Midfielder,Spain,5/17/1982,179
p12517,Patrick Foletti,Goalkeeper,Switzerland,5/27/1974,187
p1252,Ashley Ward,Forward,England,11/24/1970,185
p12520,Shaun Cooper,Midfielder,England,10/5/1983,178
p1254,Jason Wilcox,Midfielder,England,7/15/1971,180
p125510,Ángelo Henríquez,Forward,Chile,4/13/1994,177
p1256,Damien Duff,Midfielder,Ireland,3/2/1979,178
p1258,Alan Kelly,Goalkeeper,Ireland,8/11/1968,189
p1259,Nathan Blake,Forward,Wales,1/27/1972,180
p1260,Matt Jansen,Forward,England,10/20/1977,180
p126184,Nathan Aké,Defender,Netherlands,2/18/1995,180
p126186,Lewis Baker,Midfielder,England,4/25/1995,182
p126187,Ruben Loftus-Cheek,Midfielder,England,1/23/1996,191
p126189,John Swift,Midfielder,England,6/23/1995,182
p126190,Mitchell Beeney,Goalkeeper,England,10/3/1995,182
p12627,Giovanny Espinoza,Defender,Ecuador,4/12/1977,188
p1263,Marlon Broomes,Defender,England,11/28/1977,183
p126407,Nabil Bentaleb,Midfielder,Algeria,11/24/1994,187
p126468,Tokelo Rantie,Forward,South Africa,9/8/1990,172
p1265,Billy McKinlay,Midfielder,Scotland,4/22/1969,173
p12658,Tommy Wright,Forward,England,9/28/1984,183
p1266,Keith Gillespie,Midfielder,Northern Ireland,2/18/1975,178
p1267,Damien Johnson,Midfielder,Northern Ireland,11/18/1978,175
p12674,Fitz Hall,Defender,England,12/20/1980,193
p12679,Michael Dawson,Defender,England,11/18/1983,188
p1269,Alan Fettis,Goalkeeper,Northern Ireland,2/1/1971,185
p12699,Mauricio Solis,Midfielder,Costa Rica,12/13/1972,178
p1270,Christian Dailly,Defender,Scotland,10/23/1973,183
p12739,Paul Evans,Goalkeeper,South Africa,12/28/1973,173
p1274,David Dunn,Midfielder,England,12/27/1979,178
p12744,David Nugent,Forward,England,5/2/1985,180
p12745,Leighton Baines,Defender,England,12/11/1984,170
p12746,Richard Lee,Goalkeeper,England,10/5/1982,183
p1275,Martin Taylor,Defender,England,11/9/1979,193
p12751,Paul Parker,Defender,England,4/4/1964,171
p127571,Bojan Radulovic Samoukovic,Forward,Serbia,12/29/1999,191
p1276,Frank Talia,Goalkeeper,Australia,7/20/1972,185
p12765,Jerome Thomas,Midfielder,England,3/23/1983,178
p12767,Massimo Maccarone,Forward,Italy,9/6/1979,180
p1277,Craig Short,Defender,England,6/25/1968,191
p1278,Anthony Williams,Goalkeeper,Wales,9/20/1977,185
p12780,Tyrone Mears,Defender,Jamaica,2/18/1983,181
p12781,Lars Hirschfeld,Goalkeeper,Canada,10/17/1978,190
p12799,Carlton Cole,Forward,England,10/12/1983,191
p1280,Simon Grayson,Defender,England,12/16/1969,183
p12801,Junior Agogo,Forward,Ghana,8/1/1979,178
p1281,Darren Kenton,Defender,England,9/13/1978,178
p12813,Jonathan Walters,Forward,Ireland,9/20/1983,183
p128198,Sofiane Boufal,Midfielder,Morocco,9/17/1993,170
p12828,Mark de Vries,Forward,Suriname,8/24/1975,191
p128295,Christian Nørgaard,Midfielder,Denmark,3/10/1994,187
p12830,Tom Williamson,Midfielder,England,12/24/1984,175
p128301,Archange Nkumu,Defender,England,11/5/1993,175
p128348,Ibrahim Amadou,Midfielder,France,4/6/1993,183
p128389,Aleksandar Mitrovic,Forward,Serbia,9/16/1994,189
p1284,Gareth Hall,Defender,Wales,3/20/1969,173
p12843,Jelle Van Damme,Midfielder,Belgium,10/10/1983,191
p12844,Sébastien Puygrenier,Defender,France,1/28/1982,187
p12845,Alaeddine Yahia,Defender,Tunisia,8/26/1981,185
p1285,Malky MacKay,Defender,Scotland,2/19/1972,185
p12852,Radhi Jaidi,Defender,Tunisia,8/30/1975,188
p1286,Mike Milligan,Midfielder,England,2/20/1967,173
p12863,Mbulelo Mabizela,Midfielder,South Africa,9/16/1980,178
p12864,Aaron Mokoena,Midfielder,South Africa,11/25/1980,183
p12875,DaMarcus Beasley,Forward,United States,5/24/1982,173
p12877,Cobi Jones,Midfielder,United States,6/16/1970,170
p12882,Park Ji-Sung,Midfielder,South Korea,2/25/1981,175
p1289,Gareth Davies,Defender,Wales,12/11/1973,185
p12891,Lee Young-Pyo,Defender,South Korea,4/23/1977,176
p12899,Kléberson,Midfielder,Brazil,6/19/1979,175
p1290,Keith Branagan,Goalkeeper,Ireland,7/10/1966,183
p129020,Caolan Lavery,Forward,Northern Ireland,10/22/1992,180
p129024,Jake Sinclair,Forward,England,11/29/1994,170
p129028,Matthias Fanimo,Midfielder,England,1/28/1994,173
p1291,Neil Cox,Defender,England,10/8/1971,183
p1292,Mike Whitlow,Defender,England,1/13/1968,183
p12925,Ifeanyi Udeze,,Nigeria,0000-00-00,\N
p12928,Julius Aghahowa,Forward,Nigeria,2/12/1982,178
p1294,Gudni Bergsson,Defender,Iceland,7/21/1965,185
p1295,Paul Warhurst,Defender,England,9/26/1969,185
p12959,Rodolphe M'Bela Douala,Forward,Cameroon,0000-00-00,\N
p1296,Andrew Todd,Defender,England,9/21/1974,178
p12962,Kazuyuki Toda,Midfielder,Japan,0000-00-00,\N
p129761,Chris David,Midfielder,Netherlands,3/6/1993,170
p1298,Michael Johansen,Midfielder,Denmark,7/22/1972,168
p1299,George Ndah,Forward,England,12/23/1974,185
p13000,John Utaka,Midfielder,Nigeria,1/8/1982,180
p130025,Luis Hernandez,Defender,Spain,4/14/1989,183
p130036,Ozan Tufan,Midfielder,Turkey,3/23/1995,179
p130039,Sinan Bytyqi,Midfielder,Kosovo,1/15/1995,185
p1301,Claus Jensen,Midfielder,Denmark,4/29/1977,185
p130103,Hiram Boateng,Midfielder,England,1/8/1996,183
p13017,Wayne Rooney,Forward,England,10/24/1985,176
p130181,Krisztian Adorjan,Forward,Hungary,1/19/1993,184
p1302,Dave Beasant,Goalkeeper,England,3/20/1959,193
p1303,Bob Taylor,Forward,England,2/3/1967,178
p1304,Dean Holdsworth,Forward,England,11/8/1968,180
p1306,Ty Gooden,Midfielder,England,10/23/1972,173
p1307,Ricardo Gardner,Midfielder,Jamaica,9/25/1978,175
p1308,Alan Reeves,Defender,England,11/19/1967,183
p1309,Mathieu Louis-Jean,Defender,France,2/22/1976,175
p1310,Eidur Gudjohnsen,Forward,Iceland,9/15/1978,185
p13105,Li Weifeng,Defender,China,1/26/1978,182
p131069,Stefan Galinski,Defender,Poland,4/4/1994,185
p1311,Alan Rogers,Defender,England,1/3/1977,170
p13111,Li Tie,,China,9/18/1977,183
p13118,Hao Haidong,Forward,China,8/25/1970,180
p1312,Jimmy Glass,Goalkeeper,England,8/1/1973,185
p131288,Filip Orsula,Forward,Slovakia,2/25/1993,183
p131289,Raheem Hanley,Defender,England,3/24/1994,173
p1313,Nigel Quashie,Midfielder,Scotland,7/20/1978,183
p131304,William Troost-Ekong,Defender,Nigeria,9/1/1993,191
p1314,Bo Hansen,Forward,Denmark,6/16/1972,185
p13140,Hugo Viana,Midfielder,Portugal,1/15/1983,178
p131403,Rhys Healey,Forward,England,12/6/1994,180
p1315,Mark Walters,Midfielder,England,2/6/1964,177
p13152,Andy King,Midfielder,Wales,10/29/1988,184
p13155,Marcus Tudgay,Forward,England,2/3/1983,175
p131573,Philip Roberts,Forward,Ireland,4/7/1994,181
p1316,Steve Chettle,Defender,England,9/27/1968,185
p13164,Steven Whittaker,Defender,Scotland,6/16/1984,185
p13174,Juliano Belletti,Defender,Brazil,6/20/1976,174
p131792,Erik Hagen,Defender,Norway,0000-00-00,\N
p1318,Robbie Elliott,Defender,England,12/25/1973,178
p13189,Jared Borgetti,Forward,Mexico,8/14/1973,182
p131897,Mat Ryan,Goalkeeper,Australia,4/8/1992,184
p1319,Jimmy Phillips,Defender,England,2/8/1966,168
p13190,Pontus Kaamark,Defender,Sweden,4/5/1969,180
p1320,Jon Olav Hjelde,Defender,Norway,7/30/1972,185
p13201,Gilberto Silva,Midfielder,Brazil,10/7/1976,184
p132015,Pierre-Emile Højbjerg,Midfielder,Denmark,8/5/1995,187
p132198,Luke Coddington,Goalkeeper,England,6/6/1995,181
p1322,David Platt,Midfielder,England,6/10/1966,178
p13227,Andrey Arshavin,Midfielder,Russia,5/29/1981,172
p1323,Riccardo Scimeca,Defender,England,6/13/1975,185
p13233,Richard Evans,Midfielder,Wales,6/19/1983,175
p13235,Ariza Makukula,Forward,Portugal,3/4/1981,193
p13239,Yakubu,Forward,Nigeria,11/22/1982,183
p1324,Mark Fish,Defender,South Africa,3/14/1974,193
p1325,Andy Johnson,Midfielder,Wales,5/2/1974,183
p1326,Steve Cowe,Forward,Scotland,9/29/1974,170
p1327,Chris Bart-Williams,Midfielder,England,6/16/1974,180
p1328,Mark Crossley,Goalkeeper,Wales,6/16/1969,183
p13290,Mikkel Bischoff,Defender,Denmark,2/3/1982,191
p132931,Adam Campbell,Forward,England,1/1/1995,170
p1330,Dougie Freedman,Forward,Scotland,5/25/1974,175
p13303,Facundo Sava,Forward,Argentina,3/7/1974,185
p13308,Maxi Rodríguez,Midfielder,Argentina,1/2/1981,180
p1331,Thierry Bonalair,Midfielder,France,6/14/1966,173
p13310,Stephen Warnock,Defender,England,12/12/1981,175
